Year,State,Industry,Study_Level,Employment_Type,Nationality,Gender,Student_Count,Visa_Applications,Post_Study_Work,Job_Placement,Skilled_Visa,PR_Grant,Employment_Rate,Job_Achieved_Pct,Salary,Migration_Reason,Left_Australia
2023,ACT,STEM,PG-C,CAS,India,Male,220,661,206,35,74,12,67.51,56.77,23578,Lack of Job Opportunities,0
2023,ACT,STEM,PG-C,CAS,India,Female,377,213,133,222,62,64,76.58,81.03,49458,Lack of Job Opportunities,0
2023,ACT,STEM,PG-C,CAS,India,Others,137,124,160,53,21,7,95.0,83.17,25208,Lack of Job Opportunities,1
2023,ACT,STEM,PG-C,CAS,France,Male,495,617,215,187,18,37,87.3,29.92,46424,Visa Issues,0
2023,ACT,STEM,PG-C,CAS,France,Female,200,985,147,127,60,23,91.43,35.96,54600,Migration Pathway Issues,0
2023,ACT,STEM,PG-C,CAS,France,Others,418,967,162,206,37,58,72.93,49.65,35424,Job Opportunities in Home Country,1
2023,ACT,STEM,PG-C,CAS,Vietnam,Male,384,551,104,188,39,70,74.76,35.04,42061,Migration Pathway Issues,0
2023,ACT,STEM,PG-C,CAS,Vietnam,Female,490,230,106,59,25,70,70.18,25.42,38714,Lack of Job Opportunities,1
2023,ACT,STEM,PG-C,CAS,Vietnam,Others,187,185,282,53,66,11,93.39,48.62,39060,Migration Pathway Issues,0
2023,ACT,STEM,PG-R,FT,Nepal,Male,408,184,198,119,83,74,69.98,49.46,98471,Job Opportunities in Home Country,0
2023,ACT,STEM,PG-R,FT,Nepal,Female,154,136,124,234,15,37,67.55,80.69,68903,Financial Pressures,1
2023,ACT,STEM,PG-R,FT,Nepal,Others,445,801,208,225,53,24,81.82,60.24,73757,Migration Pathway Issues,0
2023,ACT,STEM,PG-R,FT,Brazil,Male,191,447,235,188,36,45,93.36,55.24,55134,Financial Pressures,0
2023,ACT,STEM,PG-R,FT,Brazil,Female,224,887,290,101,93,36,66.69,41.52,63114,Financial Pressures,1
2023,ACT,STEM,PG-R,FT,Brazil,Others,363,894,218,59,42,52,92.55,56.16,100451,Financial Pressures,1
2023,ACT,STEM,PG-R,FT,USA,Male,465,589,270,65,16,29,88.8,59.03,136842,Financial Pressures,0
2023,ACT,STEM,PG-R,FT,USA,Female,378,275,124,150,12,76,83.37,60.56,133376,Migration Pathway Issues,1
2023,ACT,STEM,PG-R,FT,USA,Others,92,739,235,214,25,64,82.1,38.81,80376,Job Opportunities in Home Country,1
2023,ACT,STEM,PG-R,PT,France,Male,360,592,252,92,97,65,74.39,53.29,67280,Job Opportunities in Home Country,0
2023,ACT,STEM,PG-R,PT,France,Female,82,882,205,216,37,44,71.74,40.92,30278,Migration Pathway Issues,1
2023,ACT,STEM,PG-R,PT,France,Others,62,183,68,221,13,30,68.55,46.94,50449,Job Opportunities in Home Country,0
2023,ACT,STEM,PG-R,PT,Germany,Male,380,926,183,99,84,12,79.98,50.7,39068,Job Opportunities in Home Country,0
2023,ACT,STEM,PG-R,PT,Germany,Female,264,554,225,162,56,66,75.39,49.92,47990,Job Opportunities in Home Country,0
2023,ACT,STEM,PG-R,PT,Germany,Others,223,109,160,75,64,54,77.62,61.59,68249,Visa Issues,0
2023,ACT,STEM,PG-R,PT,Pakistan,Male,361,888,199,97,32,8,78.68,64.72,33485,Migration Pathway Issues,1
2023,ACT,STEM,PG-R,PT,Pakistan,Female,128,376,108,238,64,76,71.11,79.13,32859,Lack of Job Opportunities,1
2023,ACT,STEM,PG-R,PT,Pakistan,Others,164,472,74,57,98,5,75.06,56.09,59180,Financial Pressures,1
2023,ACT,STEM,PG-R,CAS,Germany,Male,280,446,199,107,64,21,92.06,41.72,24626,Job Opportunities in Home Country,1
2023,ACT,STEM,PG-R,CAS,Germany,Female,389,707,178,178,79,17,95.0,32.94,34898,Job Opportunities in Home Country,0
2023,ACT,STEM,PG-R,CAS,Germany,Others,387,826,277,185,58,10,82.98,39.73,34360,Visa Issues,0
2023,ACT,STEM,PG-R,CAS,USA,Male,359,446,254,237,95,24,95.0,39.94,35546,Migration Pathway Issues,0
2023,ACT,STEM,PG-R,CAS,USA,Female,394,388,91,140,93,63,78.68,68.03,54042,Financial Pressures,1
2023,ACT,STEM,PG-R,CAS,USA,Others,272,754,126,70,89,25,89.77,40.27,50020,Job Opportunities in Home Country,0
2023,ACT,STEM,PG-R,CAS,Nepal,Male,290,349,127,109,59,23,87.83,74.36,42198,Lack of Job Opportunities,0
2023,ACT,STEM,PG-R,CAS,Nepal,Female,201,417,115,53,87,60,90.42,82.18,52971,Migration Pathway Issues,0
2023,ACT,STEM,PG-R,CAS,Nepal,Others,335,845,138,96,10,28,91.51,45.87,59648,Financial Pressures,1
2023,ACT,Social Sc.,UG,FT,USA,Male,238,672,283,191,88,26,74.14,35.88,62804,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,UG,FT,USA,Female,64,132,295,160,16,50,73.02,55.11,99528,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,UG,FT,USA,Others,307,405,174,30,77,32,81.02,48.49,84890,Lack of Job Opportunities,1
2023,ACT,Social Sc.,UG,FT,Brazil,Male,240,239,249,155,51,69,64.55,46.38,97180,Job Opportunities in Home Country,1
2023,ACT,Social Sc.,UG,FT,Brazil,Female,439,458,165,186,11,53,69.35,60.2,71420,Lack of Job Opportunities,0
2023,ACT,Social Sc.,UG,FT,Brazil,Others,408,693,223,62,19,65,84.96,78.46,119086,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,UG,FT,Nepal,Male,170,458,275,81,93,36,72.18,51.68,119464,Lack of Job Opportunities,1
2023,ACT,Social Sc.,UG,FT,Nepal,Female,284,685,111,159,44,46,79.58,55.75,78583,Migration Pathway Issues,0
2023,ACT,Social Sc.,UG,FT,Nepal,Others,197,668,103,203,47,51,70.2,52.15,94478,Job Opportunities in Home Country,1
2023,ACT,Social Sc.,UG,PT,Pakistan,Male,461,971,255,180,17,39,73.03,45.8,56185,Financial Pressures,0
2023,ACT,Social Sc.,UG,PT,Pakistan,Female,85,535,274,154,65,22,60.57,84.45,59072,Financial Pressures,0
2023,ACT,Social Sc.,UG,PT,Pakistan,Others,306,701,275,147,77,44,76.56,77.05,51094,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,UG,PT,Germany,Male,56,338,155,249,70,13,82.7,40.7,39115,Visa Issues,0
2023,ACT,Social Sc.,UG,PT,Germany,Female,274,183,158,179,44,7,73.45,64.83,63088,Migration Pathway Issues,0
2023,ACT,Social Sc.,UG,PT,Germany,Others,374,846,116,86,99,48,60.56,50.84,63223,Lack of Job Opportunities,1
2023,ACT,Social Sc.,UG,PT,UK,Male,372,364,105,70,95,24,74.89,34.03,42917,Migration Pathway Issues,0
2023,ACT,Social Sc.,UG,PT,UK,Female,149,112,119,60,29,20,74.35,47.69,37558,Financial Pressures,0
2023,ACT,Social Sc.,UG,PT,UK,Others,277,323,224,128,13,37,61.99,50.28,39097,Visa Issues,0
2023,ACT,Social Sc.,UG,CAS,Nepal,Male,421,241,101,30,42,21,60.27,56.8,29496,Financial Pressures,0
2023,ACT,Social Sc.,UG,CAS,Nepal,Female,426,436,271,163,66,79,72.3,44.05,24742,Migration Pathway Issues,0
2023,ACT,Social Sc.,UG,CAS,Nepal,Others,372,145,268,210,65,61,70.71,79.82,59344,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,UG,CAS,Pakistan,Male,436,571,192,130,23,15,84.31,72.88,25602,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,UG,CAS,Pakistan,Female,116,468,231,36,20,27,75.13,66.09,58816,Lack of Job Opportunities,1
2023,ACT,Social Sc.,UG,CAS,Pakistan,Others,234,721,71,244,17,17,63.32,46.93,45538,Lack of Job Opportunities,0
2023,ACT,Social Sc.,UG,CAS,Vietnam,Male,334,950,81,178,66,21,66.37,50.2,41474,Visa Issues,1
2023,ACT,Social Sc.,UG,CAS,Vietnam,Female,304,442,147,174,22,10,81.56,27.55,48860,Financial Pressures,1
2023,ACT,Social Sc.,UG,CAS,Vietnam,Others,361,166,105,140,72,19,69.38,32.72,27880,Job Opportunities in Home Country,1
2023,ACT,Social Sc.,PG-C,FT,Indonesia,Male,324,583,238,41,41,5,80.56,49.48,124944,Migration Pathway Issues,0
2023,ACT,Social Sc.,PG-C,FT,Indonesia,Female,139,372,74,92,41,6,62.76,59.3,60390,Job Opportunities in Home Country,1
2023,ACT,Social Sc.,PG-C,FT,Indonesia,Others,124,670,222,205,82,26,85.08,63.69,111972,Financial Pressures,1
2023,ACT,Social Sc.,PG-C,FT,Thailand,Male,253,782,211,232,72,52,68.28,65.07,78396,Visa Issues,0
2023,ACT,Social Sc.,PG-C,FT,Thailand,Female,260,917,273,222,88,52,63.08,73.5,123874,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-C,FT,Thailand,Others,457,549,174,63,27,28,59.13,48.89,79198,Financial Pressures,0
2023,ACT,Social Sc.,PG-C,FT,South Korea,Male,276,259,227,148,49,37,68.62,53.28,87502,Migration Pathway Issues,1
2023,ACT,Social Sc.,PG-C,FT,South Korea,Female,190,121,286,115,73,7,64.43,82.72,87991,Visa Issues,0
2023,ACT,Social Sc.,PG-C,FT,South Korea,Others,222,573,164,163,51,7,70.47,61.09,73106,Job Opportunities in Home Country,1
2023,ACT,Social Sc.,PG-C,PT,Malaysia,Male,184,534,262,91,21,71,60.4,78.55,33843,Lack of Job Opportunities,1
2023,ACT,Social Sc.,PG-C,PT,Malaysia,Female,397,682,67,108,91,51,75.12,72.51,43368,Visa Issues,0
2023,ACT,Social Sc.,PG-C,PT,Malaysia,Others,95,936,82,114,64,77,80.37,68.24,62788,Financial Pressures,0
2023,ACT,Social Sc.,PG-C,PT,Italy,Male,363,370,133,87,60,64,61.04,42.8,33087,Financial Pressures,0
2023,ACT,Social Sc.,PG-C,PT,Italy,Female,206,616,141,31,12,45,57.12,82.62,31892,Financial Pressures,1
2023,ACT,Social Sc.,PG-C,PT,Italy,Others,338,180,99,144,17,52,65.89,50.99,54019,Migration Pathway Issues,0
2023,ACT,Social Sc.,PG-C,PT,Indonesia,Male,339,802,297,123,52,28,83.92,69.35,37327,Financial Pressures,0
2023,ACT,Social Sc.,PG-C,PT,Indonesia,Female,393,555,239,242,90,31,72.75,48.82,32715,Migration Pathway Issues,0
2023,ACT,Social Sc.,PG-C,PT,Indonesia,Others,400,269,79,199,58,19,79.44,51.22,47939,Financial Pressures,1
2023,ACT,Social Sc.,PG-C,CAS,Italy,Male,382,910,261,162,33,46,77.97,47.48,53728,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-C,CAS,Italy,Female,469,372,293,226,15,38,84.56,72.61,26848,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-C,CAS,Italy,Others,236,750,143,143,49,60,74.38,58.7,25926,Financial Pressures,0
2023,ACT,Social Sc.,PG-C,CAS,USA,Male,53,983,280,183,40,78,65.62,44.81,40168,Financial Pressures,0
2023,ACT,Social Sc.,PG-C,CAS,USA,Female,132,501,106,37,89,30,71.9,64.6,35522,Financial Pressures,0
2023,ACT,Social Sc.,PG-C,CAS,USA,Others,111,103,102,183,94,15,74.93,64.88,34954,Visa Issues,1
2023,ACT,Social Sc.,PG-C,CAS,Brazil,Male,480,405,222,171,93,33,59.95,46.83,41457,Migration Pathway Issues,0
2023,ACT,Social Sc.,PG-C,CAS,Brazil,Female,258,526,156,216,35,62,83.49,75.65,39746,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-C,CAS,Brazil,Others,99,425,269,239,47,10,73.64,80.29,27060,Migration Pathway Issues,0
2023,ACT,Social Sc.,PG-R,FT,USA,Male,315,152,225,55,66,68,64.18,58.98,90086,Visa Issues,1
2023,ACT,Social Sc.,PG-R,FT,USA,Female,92,762,266,200,99,26,65.85,58.49,143165,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,PG-R,FT,USA,Others,289,914,64,139,26,64,60.33,37.2,104244,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,PG-R,FT,Brazil,Male,305,731,157,40,84,29,77.72,83.17,114554,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,PG-R,FT,Brazil,Female,60,104,189,235,19,7,79.15,77.16,86899,Financial Pressures,0
2023,ACT,Social Sc.,PG-R,FT,Brazil,Others,237,536,231,135,79,74,72.34,51.41,136124,Migration Pathway Issues,0
2023,ACT,Social Sc.,PG-R,FT,Germany,Male,201,389,205,172,63,75,75.26,49.28,99061,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,PG-R,FT,Germany,Female,341,779,295,199,62,26,74.64,42.48,72780,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-R,FT,Germany,Others,281,932,269,150,93,50,81.85,40.8,84323,Job Opportunities in Home Country,1
2023,ACT,Social Sc.,PG-R,PT,France,Male,257,781,89,200,18,39,75.33,31.48,31500,Financial Pressures,0
2023,ACT,Social Sc.,PG-R,PT,France,Female,64,464,84,119,69,59,66.18,48.67,61724,Visa Issues,1
2023,ACT,Social Sc.,PG-R,PT,France,Others,445,534,83,67,97,48,84.82,32.29,71144,Visa Issues,0
2023,ACT,Social Sc.,PG-R,PT,USA,Male,103,232,149,59,68,38,64.04,42.46,46392,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-R,PT,USA,Female,489,878,280,233,16,25,62.24,67.92,45928,Visa Issues,0
2023,ACT,Social Sc.,PG-R,PT,USA,Others,207,296,50,154,33,29,73.28,63.4,59080,Migration Pathway Issues,0
2023,ACT,Social Sc.,PG-R,PT,Nepal,Male,280,247,62,139,85,49,73.74,46.85,58123,Visa Issues,1
2023,ACT,Social Sc.,PG-R,PT,Nepal,Female,285,617,231,150,12,32,64.23,78.38,28645,Financial Pressures,0
2023,ACT,Social Sc.,PG-R,PT,Nepal,Others,310,303,150,154,70,58,74.92,55.44,32375,Lack of Job Opportunities,1
2023,ACT,Social Sc.,PG-R,CAS,Vietnam,Male,305,585,211,75,88,34,68.71,25.19,30876,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-R,CAS,Vietnam,Female,478,124,95,113,68,69,83.64,43.1,50152,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,PG-R,CAS,Vietnam,Others,113,609,210,239,25,39,84.79,34.88,34976,Financial Pressures,0
2023,ACT,Social Sc.,PG-R,CAS,Brazil,Male,415,881,105,200,45,75,62.75,43.14,38860,Visa Issues,0
2023,ACT,Social Sc.,PG-R,CAS,Brazil,Female,159,752,51,161,77,67,59.94,48.22,26924,Financial Pressures,0
2023,ACT,Social Sc.,PG-R,CAS,Brazil,Others,126,670,299,245,32,43,79.16,80.55,35068,Lack of Job Opportunities,0
2023,ACT,Social Sc.,PG-R,CAS,India,Male,215,864,234,245,15,27,58.61,54.66,47542,Visa Issues,0
2023,ACT,Social Sc.,PG-R,CAS,India,Female,160,776,192,81,94,48,80.06,65.89,26275,Job Opportunities in Home Country,0
2023,ACT,Social Sc.,PG-R,CAS,India,Others,336,450,113,48,88,36,61.25,72.13,31206,Migration Pathway Issues,0
2023,ACT,Design,UG,FT,South Korea,Male,257,600,290,111,51,31,58.77,55.57,91206,Lack of Job Opportunities,1
2023,ACT,Design,UG,FT,South Korea,Female,102,322,97,178,46,74,71.54,65.77,141024,Lack of Job Opportunities,0
2023,ACT,Design,UG,FT,South Korea,Others,376,796,155,152,37,6,75.75,44.24,115643,Financial Pressures,0
2023,ACT,Design,UG,FT,Pakistan,Male,185,521,60,179,49,57,63.38,66.05,82284,Visa Issues,0
2023,ACT,Design,UG,FT,Pakistan,Female,55,145,209,116,78,43,62.93,51.73,75883,Financial Pressures,0
2023,ACT,Design,UG,FT,Pakistan,Others,111,663,100,238,31,79,80.21,56.31,129312,Lack of Job Opportunities,0
2023,ACT,Design,UG,FT,UK,Male,71,200,256,143,57,74,66.69,49.69,77243,Financial Pressures,0
2023,ACT,Design,UG,FT,UK,Female,458,359,186,65,30,72,60.26,63.65,86407,Financial Pressures,1
2023,ACT,Design,UG,FT,UK,Others,378,198,172,148,84,43,74.86,54.73,86584,Lack of Job Opportunities,0
2023,ACT,Design,UG,PT,India,Male,70,267,282,89,85,42,64.73,90.52,71543,Visa Issues,0
2023,ACT,Design,UG,PT,India,Female,472,767,157,65,28,54,67.66,89.76,37895,Migration Pathway Issues,1
2023,ACT,Design,UG,PT,India,Others,127,210,265,86,68,7,57.72,79.97,35865,Lack of Job Opportunities,0
2023,ACT,Design,UG,PT,France,Male,74,693,79,238,82,8,73.55,36.41,37303,Visa Issues,0
2023,ACT,Design,UG,PT,France,Female,117,327,104,246,56,40,66.44,48.16,30637,Job Opportunities in Home Country,0
2023,ACT,Design,UG,PT,France,Others,90,623,227,211,66,18,76.41,29.63,37382,Migration Pathway Issues,0
2023,ACT,Design,UG,PT,China,Male,168,947,264,90,89,55,71.13,91.67,30404,Visa Issues,1
2023,ACT,Design,UG,PT,China,Female,312,956,150,220,80,53,55.51,66.48,46535,Job Opportunities in Home Country,0
2023,ACT,Design,UG,PT,China,Others,489,632,197,106,85,71,60.31,52.64,57785,Financial Pressures,0
2023,ACT,Design,UG,CAS,USA,Male,94,868,85,192,72,53,69.6,41.34,47984,Financial Pressures,0
2023,ACT,Design,UG,CAS,USA,Female,105,437,60,54,31,33,68.99,35.07,35287,Migration Pathway Issues,1
2023,ACT,Design,UG,CAS,USA,Others,350,701,72,111,42,79,60.11,58.51,45810,Financial Pressures,0
2023,ACT,Design,UG,CAS,Thailand,Male,325,191,150,205,83,51,58.29,68.99,24204,Migration Pathway Issues,0
2023,ACT,Design,UG,CAS,Thailand,Female,193,992,152,57,75,37,74.23,49.97,57744,Financial Pressures,1
2023,ACT,Design,UG,CAS,Thailand,Others,178,649,152,203,97,68,59.19,81.89,58880,Financial Pressures,0
2023,ACT,Design,UG,CAS,UK,Male,384,246,112,204,28,45,77.2,37.81,56617,Financial Pressures,0
2023,ACT,Design,UG,CAS,UK,Female,370,149,286,144,13,69,75.99,36.38,40148,Migration Pathway Issues,0
2023,ACT,Design,UG,CAS,UK,Others,216,822,113,196,25,61,68.15,32.49,50547,Migration Pathway Issues,1
2023,ACT,Design,PG-C,FT,South Korea,Male,461,952,198,198,41,19,63.23,74.49,120858,Job Opportunities in Home Country,0
2023,ACT,Design,PG-C,FT,South Korea,Female,349,109,180,202,83,68,61.77,60.75,55907,Visa Issues,0
2023,ACT,Design,PG-C,FT,South Korea,Others,129,156,263,96,80,52,75.14,63.34,76202,Visa Issues,0
2023,ACT,Design,PG-C,FT,Pakistan,Male,132,717,257,212,73,72,54.54,81.87,105643,Job Opportunities in Home Country,1
2023,ACT,Design,PG-C,FT,Pakistan,Female,232,799,139,89,93,20,65.62,47.05,74360,Visa Issues,0
2023,ACT,Design,PG-C,FT,Pakistan,Others,318,977,166,58,63,33,64.68,61.42,126088,Financial Pressures,1
2023,ACT,Design,PG-C,FT,Brazil,Male,204,478,100,206,23,78,79.77,42.85,110008,Visa Issues,1
2023,ACT,Design,PG-C,FT,Brazil,Female,161,878,220,69,49,17,66.27,60.82,118560,Job Opportunities in Home Country,0
2023,ACT,Design,PG-C,FT,Brazil,Others,420,316,291,103,28,72,68.19,71.66,78427,Financial Pressures,1
2023,ACT,Design,PG-C,PT,Malaysia,Male,413,680,280,140,90,52,59.94,74.95,67230,Visa Issues,0
2023,ACT,Design,PG-C,PT,Malaysia,Female,394,376,78,231,65,46,67.69,67.39,38394,Visa Issues,0
2023,ACT,Design,PG-C,PT,Malaysia,Others,133,485,286,179,27,76,58.96,53.14,43854,Visa Issues,1
2023,ACT,Design,PG-C,PT,Indonesia,Male,393,455,165,65,90,46,72.85,59.5,27106,Job Opportunities in Home Country,0
2023,ACT,Design,PG-C,PT,Indonesia,Female,121,785,150,241,51,68,59.05,48.07,53039,Lack of Job Opportunities,0
2023,ACT,Design,PG-C,PT,Indonesia,Others,358,518,154,92,48,18,56.64,47.73,71029,Lack of Job Opportunities,0
2023,ACT,Design,PG-C,PT,Pakistan,Male,238,285,81,108,20,48,59.7,79.02,42647,Job Opportunities in Home Country,0
2023,ACT,Design,PG-C,PT,Pakistan,Female,415,223,251,248,16,73,79.22,48.3,29132,Job Opportunities in Home Country,0
2023,ACT,Design,PG-C,PT,Pakistan,Others,97,127,133,57,88,39,76.1,54.77,42310,Lack of Job Opportunities,0
2023,ACT,Design,PG-C,CAS,Nepal,Male,106,609,269,240,42,67,65.5,47.32,55728,Financial Pressures,1
2023,ACT,Design,PG-C,CAS,Nepal,Female,257,113,228,154,46,49,66.74,50.8,42300,Migration Pathway Issues,0
2023,ACT,Design,PG-C,CAS,Nepal,Others,371,900,299,181,22,11,63.39,63.11,58800,Job Opportunities in Home Country,1
2023,ACT,Design,PG-C,CAS,Germany,Male,148,290,268,39,45,37,58.39,61.25,31540,Migration Pathway Issues,1
2023,ACT,Design,PG-C,CAS,Germany,Female,449,833,259,221,69,18,77.81,51.16,40525,Job Opportunities in Home Country,1
2023,ACT,Design,PG-C,CAS,Germany,Others,187,757,153,236,84,7,69.22,34.23,35501,Financial Pressures,0
2023,ACT,Design,PG-C,CAS,UK,Male,142,377,222,246,41,39,58.58,48.71,37324,Lack of Job Opportunities,0
2023,ACT,Design,PG-C,CAS,UK,Female,109,219,274,188,16,49,73.89,34.74,42978,Financial Pressures,0
2023,ACT,Design,PG-C,CAS,UK,Others,93,596,245,63,10,32,74.04,56.44,26445,Visa Issues,1
2023,ACT,Design,PG-R,FT,Indonesia,Male,275,515,186,151,46,13,79.63,66.15,87253,Visa Issues,1
2023,ACT,Design,PG-R,FT,Indonesia,Female,154,486,185,168,91,78,77.34,65.97,111125,Visa Issues,0
2023,ACT,Design,PG-R,FT,Indonesia,Others,180,416,242,64,10,78,56.27,79.56,87466,Visa Issues,0
2023,ACT,Design,PG-R,FT,South Korea,Male,169,984,228,98,96,20,76.37,83.38,68761,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,FT,South Korea,Female,184,527,58,218,87,64,55.71,49.24,116110,Job Opportunities in Home Country,1
2023,ACT,Design,PG-R,FT,South Korea,Others,208,611,107,220,11,8,69.43,47.1,100730,Visa Issues,0
2023,ACT,Design,PG-R,FT,Pakistan,Male,173,268,58,205,32,37,64.15,84.68,82865,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,FT,Pakistan,Female,369,387,241,198,92,50,75.82,50.1,97190,Visa Issues,0
2023,ACT,Design,PG-R,FT,Pakistan,Others,126,195,116,148,28,25,57.44,46.58,94952,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,PT,Brazil,Male,147,933,286,198,64,52,65.71,61.66,62362,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,PT,Brazil,Female,358,208,124,89,87,73,65.04,51.44,57428,Visa Issues,0
2023,ACT,Design,PG-R,PT,Brazil,Others,66,471,293,82,45,22,60.72,57.44,51677,Migration Pathway Issues,1
2023,ACT,Design,PG-R,PT,Italy,Male,245,264,96,163,31,33,77.79,43.22,48627,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,PT,Italy,Female,286,862,136,184,73,17,75.48,83.77,61259,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,PT,Italy,Others,134,526,104,102,98,32,78.92,43.22,49369,Migration Pathway Issues,0
2023,ACT,Design,PG-R,PT,India,Male,73,832,138,176,28,37,61.41,46.62,49149,Migration Pathway Issues,0
2023,ACT,Design,PG-R,PT,India,Female,269,723,150,198,76,48,64.3,71.7,42841,Lack of Job Opportunities,0
2023,ACT,Design,PG-R,PT,India,Others,82,624,92,236,21,27,66.35,69.22,65532,Visa Issues,0
2023,ACT,Design,PG-R,CAS,France,Male,463,323,180,149,85,30,65.15,47.99,25160,Financial Pressures,1
2023,ACT,Design,PG-R,CAS,France,Female,393,303,125,82,55,59,77.21,32.97,27891,Migration Pathway Issues,0
2023,ACT,Design,PG-R,CAS,France,Others,273,983,278,48,62,46,79.65,35.09,39056,Visa Issues,1
2023,ACT,Design,PG-R,CAS,India,Male,401,536,86,104,79,41,66.24,77.51,23426,Lack of Job Opportunities,1
2023,ACT,Design,PG-R,CAS,India,Female,483,290,285,223,67,27,65.2,87.03,31170,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,CAS,India,Others,201,935,279,125,55,55,56.99,50.51,51212,Migration Pathway Issues,0
2023,ACT,Design,PG-R,CAS,Italy,Male,65,322,237,130,25,72,61.16,77.25,49152,Job Opportunities in Home Country,0
2023,ACT,Design,PG-R,CAS,Italy,Female,250,810,169,73,38,27,56.95,76.54,54544,Job Opportunities in Home Country,1
2023,ACT,Design,PG-R,CAS,Italy,Others,302,260,59,134,30,22,64.68,72.13,51882,Job Opportunities in Home Country,0
2023,ACT,Business,UG,FT,Nepal,Male,432,775,140,107,88,22,67.85,70.0,123988,Migration Pathway Issues,0
2023,ACT,Business,UG,FT,Nepal,Female,99,903,55,210,85,63,76.06,77.22,140812,Lack of Job Opportunities,0
2023,ACT,Business,UG,FT,Nepal,Others,187,157,267,34,58,23,94.1,51.16,83998,Financial Pressures,0
2023,ACT,Business,UG,FT,Italy,Male,50,814,130,179,87,27,81.91,77.19,89238,Migration Pathway Issues,0
2023,ACT,Business,UG,FT,Italy,Female,207,664,130,167,39,30,71.4,61.39,128044,Job Opportunities in Home Country,0
2023,ACT,Business,UG,FT,Italy,Others,477,923,294,126,77,15,66.91,61.26,142480,Visa Issues,0
2023,ACT,Business,UG,FT,China,Male,406,501,148,118,49,64,87.44,53.19,85513,Job Opportunities in Home Country,0
2023,ACT,Business,UG,FT,China,Female,325,523,298,169,58,38,85.2,64.58,73739,Visa Issues,1
2023,ACT,Business,UG,FT,China,Others,485,110,220,205,67,61,90.55,69.26,116886,Lack of Job Opportunities,0
2023,ACT,Business,UG,PT,Indonesia,Male,349,750,193,95,47,47,65.9,54.38,68154,Migration Pathway Issues,1
2023,ACT,Business,UG,PT,Indonesia,Female,277,490,294,150,35,35,90.55,62.92,28244,Job Opportunities in Home Country,0
